sigma_noise,sigma_gp,lambda,beta0,ell0,beta1,ell1,beta2,ell2
57.409261282571435,95.85504490212557,1.2896797427547126,2.6699221848402854e-07,4.941729542056989,7.535247687634568e-07,7.804474631658095,1.7460319798333552e-07,5.337612272941252
56.932015204300775,98.91052984257557,1.4007895437382352,-3.0716987140689946e-07,5.089942162346356,6.926430214158284e-07,6.5622716049271315,-3.5804026570294144e-08,6.456104241307838
56.932015204300775,98.91052984257557,1.4007895437382352,-3.0716987140689946e-07,5.089942162346356,6.926430214158284e-07,6.5622716049271315,-3.5804026570294144e-08,6.456104241307838
59.275802000926895,107.6533858703267,1.5609868962017783,-4.0647875570258244e-07,7.346336651185987,9.317658542429889e-07,8.116389295033251,6.109764548261832e-07,3.8339122468981643
56.08409599575277,116.77512809487816,1.349972552676887,-9.657772778064459e-08,3.0795587246577214,-5.56265254286776e-07,7.168381428858271,-5.329462562390364e-07,15.574179015671442
55.65948105616307,92.19610786166395,1.43491748649198,-5.15496456125272e-07,3.1826407084202706,-9.97718762495631e-07,8.178014900682712,-4.925358350691378e-08,13.81181519711735
55.415602500361345,104.96972931259702,1.4231094590949616,-1.1462392214562261e-06,2.5657109097653668,-7.321246967260611e-07,7.390116755068425,-2.6880577236563516e-07,15.052625881672107
59.9666259834501,93.14244155388185,1.6751714707265293,1.1519037488170755e-06,3.0866909803142875,4.1829986772864567e-07,2.261658776635521,-1.1222346054638942e-06,14.538792855672167
59.9666259834501,93.14244155388185,1.6751714707265293,1.1519037488170755e-06,3.0866909803142875,4.1829986772864567e-07,2.261658776635521,-1.1222346054638942e-06,14.538792855672167
59.805512609517464,109.76671479756322,1.4955795121766984,1.0706637209320974e-06,2.732582492776929,7.787268453168332e-07,2.2087226432302134,-1.1713710709533684e-06,10.378606307542162
58.067102977646414,86.43867204123808,2.278624534614983,7.127268148445964e-07,2.3792085596843027,-9.724716314951854e-08,2.085212443907831,-2.1567632313369508e-07,3.055423198222049
57.44528746171484,113.78497690279535,1.8538830906498749,-1.2976741594773047e-07,2.1952235998798035,3.650293426012969e-07,2.0745119161932553,-3.8147311343732984e-07,5.166734935024138
60.172412410439314,146.74367030491968,1.446206593234621,-3.179155808191801e-07,3.6674810456071167,-9.807196054043702e-07,5.484963448016184,1.4370347735662498e-06,9.152366809212033
61.69369955064088,75.82501742841654,1.428843281580356,-6.216117960766826e-07,3.5938196154920066,1.39602032095776e-06,3.1481177932690954,-1.012446726956193e-06,7.325531626324432
61.69369955064088,75.82501742841654,1.428843281580356,-6.216117960766826e-07,3.5938196154920066,1.39602032095776e-06,3.1481177932690954,-1.012446726956193e-06,7.325531626324432
61.158066480968884,169.7964887914759,1.261472467359181,1.0229476186222005e-06,4.3105677502782,-1.1974191606981553e-06,5.107582386684531,1.1791005607139088e-07,3.4013297649729575
60.99235278724298,123.82389734313213,1.3769869189988764,-9.770494585353161e-07,4.019701792446171,3.4458733731699834e-07,7.834914579276199,-4.651056389451183e-07,6.624998217638416
59.38034301545755,168.11321066008276,1.8055239029009196,-3.5648790376450536e-07,8.303211966275112,5.104923161269085e-07,9.065245509504607,4.4048749616956754e-07,4.8193095557619445
56.26312632931578,154.68159260778108,1.4164204209164002,-6.10223946059661e-07,4.9566418706464095,6.211125564760001e-08,6.232524701955237,-8.387043805255198e-07,4.182773174166318
56.93555894982514,111.53768856925083,1.4088574949471389,4.858704511446866e-07,6.109318319685978,-7.622300140476784e-07,7.2735222906717905,-2.9394537002747896e-07,4.23867933050832
56.93555894982514,111.53768856925083,1.4088574949471389,4.858704511446866e-07,6.109318319685978,-7.622300140476784e-07,7.2735222906717905,-2.9394537002747896e-07,4.23867933050832
57.199295213392176,107.18212152337868,1.3085242091078484,8.674443179512527e-07,5.361766898275485,-7.552269242867699e-07,8.160822878533281,-1.1641013517582187e-07,3.982120263739698
58.58463487795272,87.6262627240748,1.2992073141519314,2.1133768494589903e-07,4.458308588355403,3.1535633335127624e-07,12.905703530556018,3.404822855935992e-08,7.240718488894711
59.04787892389883,125.01874979530719,1.99617478684557,-3.8389350634506687e-07,2.934884793110837,-3.78515000461743e-07,4.004662829444235,-1.7550705067202467e-07,3.110338760217435
60.22347525426913,175.4526958156238,0.973295089919546,6.513878375094371e-07,2.5898877430878873,-1.0855714612826665e-06,7.266936585166839,-1.2957763428452284e-06,15.917074450252118
59.03451823422802,75.76726924923481,1.0525524199120087,-2.731710701427865e-07,3.610879693004274,1.1978360673636241e-06,6.446691935544922,1.053929118552253e-06,11.737375828412057
59.71560984845693,93.54465820879912,0.9189026240925416,-1.9710795918735715e-07,3.118329186734687,-2.4756645414770453e-07,3.3738905584344483,6.232017707675813e-07,9.256479971638505
59.14570333338179,85.18445365945047,1.076185939759254,-5.384504175003639e-07,3.5578516158140623,-2.8323143019436873e-07,4.5497986976513785,-4.61834529000174e-08,11.454790573029092
62.20890150369358,153.55393838194485,0.9598433792933639,1.0977436565402254e-07,3.6245547915209624,-5.143009688581204e-07,7.622644154430496,-2.7401280956535974e-07,8.88114906999845
62.86670129379757,136.16251380315694,1.0494293095074554,-3.264378003273505e-07,3.760947039412328,-2.4899618523122395e-07,7.420349106222433,7.990497234448694e-07,8.511057043202387
62.077396575493495,138.35280113475824,1.1143191480156838,-8.080607928953421e-07,4.257915395697601,-3.336950291553052e-08,7.88668174637247,4.977081042789267e-07,11.643557395888141
61.6089679512179,131.99867998442377,1.2211332686538074,-3.9922777835806147e-07,4.471047888539563,6.394249896770261e-07,6.253119529752156,8.092327566878266e-07,12.490097310246647
61.331424722142366,128.20461527289547,1.1221996040477997,-8.564391774254443e-07,4.716484035197076,4.7169357677348895e-07,6.232959630154288,1.9855095361882158e-07,10.179379163444507
63.18382166379797,131.95434415898114,1.4428078982090844,4.4810582986257824e-07,4.157136360085211,-4.4518459318930075e-07,8.407393432247382,-2.991754167694935e-07,6.096031644756252
57.55086740508959,117.8044505047477,1.0867721069706788,-5.142225177259696e-07,3.147001612971808,5.34682191644921e-07,3.6515460422306925,3.0508119986190715e-07,5.968898921405225
60.94022404692808,113.46402189208082,1.6699605808668132,1.202479356424988e-06,3.481146660624214,-9.820796274041895e-07,4.245180733105895,-1.2317639181932674e-07,15.72715849755491
59.130843654239065,122.17465060547563,1.3881876982934274,1.2229025275238952e-07,3.6224233570885747,-1.9246899238798498e-07,5.279604786155522,-2.766264143002203e-07,2.724982087538837
60.08318124147455,91.78353262292555,1.5833710269974854,-1.088300957743608e-08,5.365707196629601,-1.498132338354194e-07,3.0106615995090396,-1.256826964160963e-06,4.708103616246791
57.74453242746152,89.9402141473263,1.8119426322037322,2.80204791011707e-07,2.8967544296573293,-2.6567577103687134e-07,5.603880346915578,9.169935531479548e-07,3.567428906083837
57.74453242746152,89.9402141473263,1.8119426322037322,2.80204791011707e-07,2.8967544296573293,-2.6567577103687134e-07,5.603880346915578,9.169935531479548e-07,3.567428906083837
59.101363815477654,115.15021005206542,1.329348032096362,-3.146452817286592e-07,4.140694884833912,8.721936571476607e-07,8.206573484138218,-9.116879974654192e-07,3.6814537308756425
60.77833282795896,154.09262014978947,1.386851612151389,-6.157264351029043e-07,4.530250307592946,-2.2239998177469487e-07,6.792309564690968,-5.560352084768909e-08,5.383526072315289
60.77833282795896,154.09262014978947,1.386851612151389,-6.157264351029043e-07,4.530250307592946,-2.2239998177469487e-07,6.792309564690968,-5.560352084768909e-08,5.383526072315289
58.52524696484301,80.15518264378841,1.0245552989163793,9.612551227451172e-07,3.3126192577106015,-4.6481748926799535e-07,3.660681752480739,-7.229605347480168e-07,5.985572494338633
59.01709670302433,118.98901526491626,2.050601858983073,-6.878153768817796e-07,5.432966624225032,9.798174597423437e-07,4.2792817843937545,4.31943764761628e-08,9.175467124566163
59.13636344368671,70.35969271058686,2.1692558057637665,5.751635639958626e-07,5.753673015804365,-6.304456729417683e-07,7.186242094546711,1.0651491873899731e-06,4.696836686006259
58.03841511120026,102.3125006750677,1.7338071489057156,2.2938197760215522e-07,1.965253502880368,-2.4627206319538145e-07,5.441412402759745,9.331002983424703e-08,4.584977263975466
61.77968557833726,119.98156124995349,2.0256177453483906,1.117741229936996e-06,1.4498537730724321,1.3668254492263262e-07,3.157401977376366,7.01548021877671e-07,6.410740848206201
61.59921650478873,107.4335718649993,1.8053246075953826,4.520690147114818e-07,1.4458930036231785,-3.876426810548206e-07,7.200752441662507,-7.339911851116349e-07,22.08287223284151
57.753135785146085,117.19998792943029,1.2115223060291855,-1.627140005706429e-07,7.706213578736469,1.4114539071110381e-06,4.629709377572216,1.5918054636699105e-07,2.2682998059778807
57.450596046618145,112.54043666470571,1.4827676800239578,1.4662282438420688e-06,3.9041511780095854,6.486195739886138e-07,3.405636465839733,3.8312930001511013e-07,5.764108020465719
58.68131347221805,122.97466553110691,1.4248434990301937,2.151578233500402e-06,3.653145007645224,3.4952981994142186e-07,3.1410872361096045,7.91128903733851e-07,6.2359428541477655
58.29802295534419,110.19978797931573,1.6132121103969954,1.7849229297402395e-07,2.4825249420486615,-5.759972135571158e-07,4.212956587246135,1.1492172299450916e-07,3.8853346614545314
58.68372380689057,103.93135381234433,1.7914967766803056,-6.673112069099684e-07,1.9429828910772724,-9.036146891503778e-07,6.544271554168997,6.685833289297091e-07,5.891482166600801
55.461631450703905,72.81127937583527,1.0606683556258492,2.820835938154846e-07,4.39623887849086,-8.160229637363192e-08,6.6021082202682235,-5.98850702457076e-07,11.056055846273356
63.34388264913037,96.46297730254146,0.9767259911871732,3.2940592350004597e-07,6.7338747464093505,-2.9048177894462898e-08,10.088847818011404,-3.299245765987897e-07,7.950527278686359
61.03483741621309,118.25451081177286,1.4678282072011128,-9.069917480709663e-09,3.7653281703536683,-9.724815944485935e-08,4.123582263791905,-3.448049318192195e-07,2.4296014580113963
61.74045859455525,184.89334772822662,0.9157481819019911,-1.0988566674692901e-07,5.764088652040086,6.546023582861927e-08,3.0222492809686607,-4.2903766718043415e-07,22.350918702374344
60.978025271068155,136.94462932194187,0.9248466097203676,-1.1617667711040913e-06,9.091820885981052,-6.401546866293306e-07,2.326255652531747,-3.602658175046595e-07,24.333979277425048
60.61868819358099,144.56974644612126,1.0210468104322377,6.354450094673215e-07,6.284709737361551,-2.388039432985614e-07,1.9998775919950114,6.785493426934618e-07,19.08874599794912
60.61868819358099,144.56974644612126,1.0210468104322377,6.354450094673215e-07,6.284709737361551,-2.388039432985614e-07,1.9998775919950114,6.785493426934618e-07,19.08874599794912
60.61868819358099,144.56974644612126,1.0210468104322377,6.354450094673215e-07,6.284709737361551,-2.388039432985614e-07,1.9998775919950114,6.785493426934618e-07,19.08874599794912
58.02425862705849,94.73165563329007,0.8400564048608649,1.1411071663133612e-06,5.387606825244175,7.77683460564933e-07,2.9904156676943776,8.013193749582787e-07,20.309573514777213
60.30617318449459,122.93907633910604,1.0933386198966695,1.8554323193477865e-07,3.380184329905172,-3.8675812196375585e-07,7.947350279753136,1.446739033074052e-07,2.7037642257477366
58.68857139282917,120.58530709674072,1.3157958800757827,-1.7991504884284508e-07,5.832420392485776,3.4721993333704593e-07,6.719270437546746,-1.9514095869848337e-07,8.90135508418878
56.93897619662491,107.5585330919739,1.065915536494184,1.2589761237703032e-06,5.425438033464673,-1.1259415925134493e-06,6.09591619119892,7.19749724512223e-08,8.647204871210258
61.85045519740967,121.23890176363486,1.1480281478111973,1.7208566869997742e-07,2.1216692723206756,3.577738568311779e-07,5.836028465138512,3.611804653131549e-07,11.652398172227686
58.37845335596788,118.85402865974045,0.882141669849441,5.897298297612989e-07,3.8734787726083293,5.717126506503861e-07,2.8157661928695035,6.737693833237925e-07,6.5480049159148175
58.896577860457676,142.35151662530538,1.294645434689723,3.910321332196531e-07,4.088371370783521,1.4313778137822305e-06,2.6655089769576925,9.829347080892968e-07,6.806475881745783
61.57554043324662,114.90922445520694,2.0281794200445065,-3.5639397757062297e-07,4.242317114461642,-4.819160391957893e-07,6.8888185401970405,-6.503219194490209e-07,7.647202966940457
57.21664013163723,103.32242196805691,1.0415064794845448,-6.261969997651378e-07,3.0583645466669367,-9.125339941707878e-07,3.458154277491071,4.22804746884735e-07,5.623214291848597
60.003208922265884,108.62657518883658,0.863879347052207,-1.4106373680357405e-06,3.1806578669913446,-3.5662419142762864e-07,3.479446326206704,-4.3856206621930796e-07,3.8644416688955987
60.761008106336156,90.58307429084124,1.2178927540057756,2.094511800400501e-07,5.34882174902717,2.7295716802855795e-07,4.783470494952507,7.138450178305322e-07,2.91534402082616
61.551913678534596,156.24970300712252,2.006993892889602,-1.3569138987987292e-07,5.2762389162761885,5.455116012833871e-07,5.096550270040152,4.86071667332271e-08,2.9245675185735487
58.740082946280125,152.25801762315433,1.2546598043177584,8.567299904897879e-07,6.0528945391264894,3.182322467345448e-07,7.517438944636862,-1.9216949019670896e-07,5.239415028414058
59.23696351804556,158.36584923193053,1.1161651411681635,2.5087325696381897e-07,5.5309016388895715,-8.77895480785877e-08,7.931967915654803,-4.325258914443347e-08,5.078018839490812
57.69219151231173,166.0575626576841,0.8632880573746159,5.37807202090115e-08,3.5493599448825983,-1.5607775163771828e-06,4.138365825611325,-9.77107863783213e-08,3.0639475112586605
58.0097299927388,113.08672672498125,1.5331458987267934,-4.920756193767322e-07,8.984638439510979,1.1082004584604295e-06,7.181804976008284,3.7546350186970584e-07,11.017211073325164
58.1217568181778,143.05596359239448,1.260534921774653,-1.3212350579939535e-06,8.98799990271773,7.73026317825759e-07,8.794580664674418,6.250743771502132e-07,19.553748120582103
59.80177734760984,233.55834728440107,0.8952040424079679,5.208092030814242e-07,4.597106716073399,-3.3668897388745724e-07,6.467000005534691,-6.379450186772206e-07,4.037490525979023
60.0010091368621,234.16365708255506,0.883077876206393,-3.6625732901527184e-07,5.198212901185531,4.31983981820627e-07,5.503476484116069,4.2288507998549715e-07,5.20726574809879
60.04012643680105,174.52181988108165,0.903865422593976,3.793827253816325e-08,5.335607596366532,1.0671290650245652e-06,4.525549896631939,1.3367729712834396e-06,8.56840847630408
58.725110893667114,172.89043625448346,1.0219750737310027,2.217531947383427e-07,4.992987007527118,3.953689773770617e-07,4.658781454626719,1.3261238255902962e-06,9.980258487633838
60.50706959854814,121.0704093761086,1.2059628946632874,-5.965106169158391e-07,5.360414116317716,2.8989555417425775e-08,3.569795529889905,-2.799995188271671e-07,12.551389707755623
61.757581747101916,100.23319168485946,1.4973862617621425,-1.27392317310468e-06,4.417392238819913,-3.294094163415196e-07,5.016661485798704,3.835501866859499e-07,10.153009500164051
60.96218752940311,108.24913547239211,1.465180241729203,-1.1127127423849595e-06,4.659388994830263,-8.291704385275356e-07,5.676248548618116,3.904278181335163e-07,11.180029286806121
60.96218752940311,108.24913547239211,1.465180241729203,-1.1127127423849595e-06,4.659388994830263,-8.291704385275356e-07,5.676248548618116,3.904278181335163e-07,11.180029286806121
60.96218752940311,108.24913547239211,1.465180241729203,-1.1127127423849595e-06,4.659388994830263,-8.291704385275356e-07,5.676248548618116,3.904278181335163e-07,11.180029286806121
60.96218752940311,108.24913547239211,1.465180241729203,-1.1127127423849595e-06,4.659388994830263,-8.291704385275356e-07,5.676248548618116,3.904278181335163e-07,11.180029286806121
60.96218752940311,108.24913547239211,1.465180241729203,-1.1127127423849595e-06,4.659388994830263,-8.291704385275356e-07,5.676248548618116,3.904278181335163e-07,11.180029286806121
59.41985091257466,79.75784932816916,1.4824357489514663,-4.5559463620273495e-07,5.276286347028976,-4.357363296819942e-07,6.452146361664235,3.627259578331879e-07,4.374984497957726
57.87529774608224,82.6302515633337,1.7758252685832208,-6.356934087901219e-07,5.891510768858772,-5.5321475143532776e-08,3.838365430170367,2.144329430243735e-07,6.125352697092199
60.63563554224141,135.89345838832122,1.3839670200581076,4.748203322140844e-07,2.3824346856449474,1.1248693240815194e-07,6.266102295630059,7.950913205184828e-08,9.956263032341981
60.63563554224141,135.89345838832122,1.3839670200581076,4.748203322140844e-07,2.3824346856449474,1.1248693240815194e-07,6.266102295630059,7.950913205184828e-08,9.956263032341981
60.63563554224141,135.89345838832122,1.3839670200581076,4.748203322140844e-07,2.3824346856449474,1.1248693240815194e-07,6.266102295630059,7.950913205184828e-08,9.956263032341981
61.084335057895665,80.38645563483824,1.319899468287119,5.840761828605568e-07,2.3447043809348576,3.425912196235921e-07,2.8408155354224283,-4.866189845135063e-07,8.725141229123
60.98690655729509,91.6471876636308,1.2599733434366787,8.205513941830236e-07,2.5110556180010013,-5.3737438462312486e-09,2.827621744955492,-2.4138112636787564e-07,7.580202645796921
60.473883615510815,115.82949042423003,1.3282168812946085,-2.640351782406529e-07,4.853292434870573,1.8128397887934002e-07,4.865122812189713,1.793049321390286e-07,9.611434637304376
58.487597985325316,143.56383136559478,1.9116928497116874,7.965120251699165e-08,3.0046857008821313,-2.2928923799231153e-07,6.988250662264308,6.408892034724432e-08,14.57497661063706
60.695649065482534,94.70946557087842,1.2566652384483292,2.2653266339771927e-07,5.693884587970783,-5.777999928788792e-07,3.8709961048013555,1.0903621026235218e-07,2.0472087378567503
55.949593715482735,121.99425821490776,1.4248003687544846,-4.259375751672718e-07,2.2843889315488255,5.871829304085732e-07,4.410955264447295,3.102600533727637e-07,20.948173597116554
64.00584477591806,142.44411015116987,1.5187742695630972,4.3127165739428346e-07,4.4446266169410755,2.054921069564257e-07,4.669633410644866,4.3304517521808774e-07,3.5336994033581894
62.837932939201814,165.67003168663646,2.347121585556662,-1.4390748092177335e-07,4.878614264119945,1.1451264896841139e-08,4.789708560732638,3.7069141570007563e-07,8.306709840561613
62.837932939201814,165.67003168663646,2.347121585556662,-1.4390748092177335e-07,4.878614264119945,1.1451264896841139e-08,4.789708560732638,3.7069141570007563e-07,8.306709840561613
62.837932939201814,165.67003168663646,2.347121585556662,-1.4390748092177335e-07,4.878614264119945,1.1451264896841139e-08,4.789708560732638,3.7069141570007563e-07,8.306709840561613
61.7324594293451,166.94562040247212,2.357134868431202,6.302799657657637e-08,3.9686305989721116,-3.7195481297151257e-07,4.818412660377944,-9.840814577394659e-08,9.300522117130406
62.82521009950717,159.26686141146786,2.039550250821638,-4.307412306874932e-07,4.1630479982898345,-3.635171857676916e-07,5.587701544059862,-9.228329721097664e-08,10.453109957252838
57.77669044152369,73.90193641672289,0.7653823999202962,4.255526491736416e-07,2.866574943257264,-6.792185327788796e-07,5.708372934853305,1.7860658415542092e-07,9.19000124407145
58.38809566319272,79.34359198521305,1.0755421251954154,1.0389128358212827e-07,3.6620192244956677,-6.490506666525987e-07,4.735617906777693,1.9026632598361814e-06,4.782424316499683
57.751831854581965,73.79965914238836,1.1221623631449305,5.138731849354082e-07,3.5137657707170042,-3.7393378015182834e-07,4.94739479019624,1.2179567336623043e-06,6.196013292321544
58.91804385239907,128.01100189046952,1.152963614488148,-5.431209690899587e-07,2.95771998634544,-4.68360738421185e-07,7.4370859371677405,-8.133448223292679e-08,7.490787149779485
62.92563609736754,115.07453402424534,1.0461220171346388,2.3288627974733758e-07,5.429366993150157,1.294018659650584e-06,3.046089073762651,3.852862762876651e-07,6.0245298051757015
63.204058262414904,98.50448879323194,1.4164510206857361,3.2646000929600906e-07,5.620539940703211,1.488149510718435e-06,3.440659521764755,1.3690059788722854e-06,4.952086484052576
59.903521805425115,89.25506588832465,1.9696040848759317,1.7504500256577472e-06,3.7081829802712543,1.3185572388663193e-06,3.6416605284235106,4.321356598557162e-07,5.166152958053767
59.165427354729964,94.36829927419795,1.8105642467976446,1.668538043635046e-06,3.474518529302843,1.6151304153796456e-06,4.3007907503821565,-2.486512222810076e-07,5.855469522282209
57.84578283481191,87.02358075295675,1.8905562480907425,2.589775763998001e-07,3.6880319928283014,1.3012667237820128e-06,3.2903047912552443,1.9470898136670434e-07,9.689720169397804
60.689082348100186,86.4107456555402,1.3719716211343014,7.917118453860396e-08,4.255516665575501,-8.709962735193993e-07,3.4579221276766225,1.3333862658931848e-07,5.951895805478555
61.468621031837785,85.35084264068252,1.2888720004172787,9.023821781473725e-08,3.7790984036960604,-1.4266131254082145e-06,3.475918185287255,3.395060767519713e-07,6.868612915921692
61.26370124003355,77.20746928258977,1.2035705371059444,-5.413385041334514e-08,3.549672432746212,-3.018953589015226e-08,2.7867211177573195,1.5472099212915808e-06,9.511429522360185
60.56707106905535,107.3038812432622,1.2538890054722573,8.914915238358233e-07,4.793980028563772,5.322442788613067e-07,1.8070220659661251,9.522017671991585e-07,9.10729440802522
58.31940665036114,133.43764237665107,1.7544655484839409,-6.267340002654003e-07,2.9021795078305397,-1.0968001579658508e-06,18.72115988572909,-1.4489620044539754e-06,10.413059295546217
60.939871712508946,168.51044235287753,1.3013033555061462,1.084224986443916e-07,2.222328349322586,2.471269612120459e-07,14.443765129316663,-2.778505997011669e-06,6.935652109414512
62.375819649189246,139.3024498796549,1.2938179452280072,-2.8042715842148883e-07,2.9314079176670846,4.02547034766187e-07,5.050506498280497,6.879939859300701e-07,11.510706009994458
58.04980796228676,121.2033194328195,1.8177531907100444,4.5022691776057043e-07,8.210647603588402,6.721007451442669e-07,6.455620517172758,8.353737233688074e-07,7.513747360746655
58.9589189268421,117.43001915972515,1.6560506170661822,-6.85454415647548e-08,8.900431686784884,2.98998618404058e-07,6.98211222515628,1.404864050511862e-06,5.596028429444473
62.613947878676896,184.12151584408065,1.937201095102955,1.467926281866856e-07,3.0934205764138993,-3.2824406020377844e-07,6.3079187058866735,-1.6415950593740846e-07,3.751386723771905
64.2822755249638,131.91612575833312,1.6885830257763779,7.042480041375308e-07,6.58856076455047,-1.9508539729386908e-08,5.8475833563226685,1.980907548338495e-06,6.515701458642717
64.48627982391078,133.78355316870358,1.6828006526686634,-1.0079881107340845e-06,3.6404561174387964,-6.05788604249286e-07,9.735468914101498,-1.782316251902635e-07,2.344046136190651
64.03383136489335,130.80455673779912,1.7324291357299397,-1.2628754752070852e-06,2.7985573612946273,-7.89940266245934e-07,9.66469205888626,2.2231095644278032e-07,2.8874252347522757
61.230662852164215,138.43826596033958,1.422290151849074,-8.166531895837392e-07,5.189580134161616,8.995448347213909e-07,10.59054909752316,-1.1515210871487943e-06,5.263400932124559
60.40879021631596,133.31270922564244,1.402399953869353,-1.125037570423244e-06,5.120109806642602,9.855183209915297e-07,9.678896692978048,-1.7820867990946254e-07,6.990865415931542
59.81028857416223,171.6825690018219,1.735053432953653,-1.3391386202560641e-06,5.183591672228943,4.6271521308274236e-07,13.38894623076229,6.069248600354046e-07,8.017130588689593
60.099127483234746,183.9383514176699,2.065349123487576,-1.0815715224611038e-06,6.430930951202443,-8.194360520646613e-08,13.50762725299708,7.721069922016726e-07,8.690420105968663
59.46203870665848,108.39418125873954,0.6707123978797968,1.3701998653079666e-06,3.6362367000987015,9.295088473348072e-08,5.498892996986454,-8.677254458026007e-07,15.242352525528299
59.24399860615213,89.4310496277715,0.6335428902618279,1.0236640774032822e-06,3.6629808658180427,4.4668643315494463e-07,4.91515243195309,-9.956392826483307e-07,15.785089727883223
56.364790142219825,105.6184050404443,1.0824578969254552,1.79048440392101e-07,1.7100007323261164,-6.255662284457249e-07,6.968843303229921,7.099621591398214e-07,18.515712330340147
64.00950990193296,96.51266255864205,0.9369863500950323,8.308628787865574e-07,8.807606057326897,-1.829920301948073e-07,5.7178063423515,1.2485282923295672e-07,2.9318790706023403
60.987015505708705,136.5736740894896,1.341733573614436,-5.896422369418247e-07,3.2824192007848194,4.743933072703826e-07,2.349792812206003,-1.5906105422727038e-07,6.190054074548807
61.00611525100524,115.54979423327191,1.598603761574798,-3.278809035375006e-08,3.9598034314176953,-6.057269402598466e-07,2.954873743947366,1.3597536906741155e-07,10.786103377601076
62.20326445746706,101.76537959948861,1.4231754903957212,2.7576919070224296e-08,4.85693694993182,-3.952562585388599e-07,2.5170748191568335,1.2975763001611416e-07,10.741000411860691
61.3058997236869,122.61464848724995,1.7841281543027607,2.32869838572558e-07,5.700960458824201,-5.278175799428102e-07,2.9486692919993804,3.5022745063537534e-07,8.33790803872957
58.002100010293375,128.8875782117049,1.2304080396328994,7.118020967166958e-07,2.334235627042374,2.4415504275185125e-08,9.985475319127792,-7.746665736967685e-07,5.792600115074124
61.426288781850715,110.98221999220065,1.439518871974838,-4.0749324582957165e-07,5.500161066401245,-2.99133868989974e-07,5.874067803730463,9.693047274368342e-07,3.674129922979165
61.426288781850715,110.98221999220065,1.439518871974838,-4.0749324582957165e-07,5.500161066401245,-2.99133868989974e-07,5.874067803730463,9.693047274368342e-07,3.674129922979165
58.46140426888237,104.19121914737312,1.4435850696243686,3.032391140529447e-07,3.178375054204897,4.950382004650133e-07,5.831488678885478,-5.238448819600648e-07,5.628754832732878
58.43882107249203,73.05324345250914,1.7635821191792875,-4.753584091668146e-07,3.722754855385462,5.166487514516252e-07,4.2520937609602685,4.904961009541697e-07,6.913237384940673
61.041277588916394,195.94329450459298,1.1570169350681014,3.8996810987169967e-07,4.501267306956945,-4.5985250062725177e-07,11.391940841167983,-2.966803897564818e-07,3.733420362742184
56.453431423606425,105.37053563204701,1.0194747658309113,1.0045893735372971e-06,4.635157258779448,3.5636251446454734e-07,11.265764006249938,-4.870389133008316e-07,3.325677449418318
59.05689887357897,146.51836663411407,1.6816877158604295,1.5046397886882622e-07,6.04294497548674,-8.153719777582881e-07,11.564719562237181,9.211203810593712e-07,7.194417273645977
56.62946674805948,153.24622774813662,1.91626724247662,-7.242724059115016e-08,6.505351297619362,1.3078358222869082e-06,5.517155532775931,6.656347001079343e-08,4.2683065119373715
58.26756807381009,107.7988852865522,2.319959662589266,-3.7628256456566416e-08,8.585061888966868,1.0780535003225467e-06,8.157258048509819,-4.677825541310469e-07,6.0259905416088255
56.76133006611673,130.56397300671608,0.8703100504558096,4.64245927270273e-07,1.7165560080686413,-1.0744203570738836e-06,6.383951028634447,5.037829144120185e-07,4.084081980494863
56.31314653175829,122.22335055039913,0.8563355915602029,2.0551001921952525e-07,2.2833711631617377,-8.727706100315667e-07,7.578828908534466,4.4813240265149487e-07,3.5728998689522626
63.16293257906682,110.92272400464205,1.7052574810742511,6.278449304560867e-07,4.6844676022189535,-8.629002221735492e-08,3.2027883919730353,4.119327360451664e-07,26.72013880559447
61.89345576598094,161.74457285506614,2.038557847913846,7.027100526996227e-07,3.712506175169534,6.510565572509416e-07,2.19600444931744,-2.6036416607625775e-07,12.494678248484732
64.11006732849138,123.65457890632887,1.5361207627758215,6.593981399143006e-07,3.4235717934841547,-8.586338779373751e-07,2.7412413658299286,-2.2000086770412312e-07,12.749578498604057
56.87198234864188,80.14859129409236,1.5588235111813673,-4.965775893954718e-07,2.977429158452965,1.1934558960712037e-06,6.725146025619067,3.705726071642801e-07,12.246116327561394
56.695873690695585,67.50864769550314,1.713676151281023,8.603209812257277e-07,3.288236999414407,8.011951844926787e-07,9.547045950539331,-4.230972234931286e-07,18.356299267802594
57.86848193582685,70.47853419975748,1.5111787085582353,5.38770967062541e-07,3.179699740475737,5.525258185127763e-07,6.647388517147038,-9.177764185936545e-07,10.123402722052301
60.62301427094594,173.5549694766456,1.336007747920044,-5.426029545877511e-07,5.069801459972684,-8.53586632933062e-07,4.603834480168181,8.368652272884099e-07,9.831842541228076
58.31029254514379,223.45556019080067,1.370268954324356,8.847402841103907e-07,4.012454120637692,-2.0048554182409956e-06,7.766837963004144,1.0712572671534825e-06,3.2062315952409195
60.983975124655885,72.83139649591448,1.32543445617561,-7.273116100147468e-07,4.500716418953522,1.7451994431310428e-06,4.252555858875695,-9.955685089077535e-07,30.281389999734106
61.19458824263737,193.20850141631433,1.3708301888061134,6.622751755465887e-07,4.430195748955317,-1.7013710456358977e-06,4.099646027213501,8.959393898611106e-07,10.424586733537692
61.12414759565085,181.86416274683052,1.6086342878574607,1.1482575802672894e-06,5.258367828546983,-5.24269285661771e-07,4.367626407173938,2.362356623444929e-07,9.320989315011428
